PerUn,Target,Perceiver,TarUn,Dyad,Group,DyUn,EA_mean,BaselineEA,EA100,BaselineEA100,CrrctdEA,CrrctdEAnoneg,imp1,imp2,imp3,imp4,imp5,imp6,imp7,imp8,imp9,imp10,imp11,imp12,imp13,imp14,imp15,Rapport,imp16,metaimp1,metaimp2,metaimp3,metaimp4,metaimp5,metaimp6,metatra1,metatra2,metatra3,metatra4,metatra5,metatra6,metatra7,metatra8,metatra9,metatra10,metaimp_crit1,metaimp_crit2,metaimp_crit3,metaimp_crit4,metaimp_crit5,metaimp_crit6,metatrait_crit1,metatrait_crit2,metatrait_crit3,metatrait_crit4,metatrait_crit5,metatrait_crit6,metatrait_crit7,metatrait_crit8,metatrait_crit9,metatrait_crit10,QualPres,per_sex,per_age,per_race,per_race_text,per_eng,per_eng_text,per_relat,per_year,per_major,per_health,per_gpa,per_InsecAttC,per_AnxAttC,per_AvoAttC,per_ASMtotC,per_AuthenticityC,per_MaskC,per_NTBc,per_LonelinessC,per_FNEc,per_beqposC,per_beqnegC,per_beqstrC,per_beqtotC,per_erqsupC,per_erqreaC,per_RSEc,per_SATc,per_POWc,per_SIASc,per_SPSc,per_SIAPSc,per_ExtrC,per_AgreeC,per_ConscC,per_NeurotC,per_IntellC,per_OpenC,per_TrustC,tar_sex,tar_age,tar_race,tar_race_text,tar_eng,tar_eng_text,tar_relat,tar_year,tar_major,tar_health,tar_gpa,tar_InsecAttC,tar_AnxAttC,tar_AvoAttC,tar_ASMtotC,tar_AuthenticityC,tar_MaskC,tar_NTBc,tar_LonelinessC,tar_FNEc,tar_beqposC,tar_beqnegC,tar_beqstrC,tar_beqtotC,tar_erqsupC,tar_erqreaC,tar_RSEc,tar_SATc,tar_POWc,tar_SIASc,tar_SPSc,tar_SIAPSc,tar_ExtrC,tar_AgreeC,tar_ConscC,tar_NeurotC,tar_IntellC,tar_OpenC,tar_TrustC
4087,A,D,5087,AD,87,87.03,.28,.111111111111111,28,11.1111111111111,16.8888888888889,16.8888888888889,5,5,5,3,4,6,5,4,3,3,3,2,2,2,3,3.66666666666667,3,5,4,3,4,2,2,4,5,2,6,4,4,2,6,3,5,5,3,2,6,2,5,5,5,3,3,5,3,3,5,3,3,1,1,19,5,99,1,99,5,1,psychology journalism,2,2.7,-11.056466,14.3670306666667,-27.23133,-8.22952094871795,5.93503311111111,-10.1084811025641,6.547619,-.341597,-12.1508805555556,-23.884335,-1.84881555555555,-35.4735882222222,-19.9685036666667,-18.856838,-13.1257632222222,-6.40255033333332,-12.2404366666667,-.318761000000002,-25.2884034444444,-29.2501522222222,-27.2734173333333,13.2505178095238,-9.460548,-6.68276933333334,-.140901333333332,3.05958177777778,-20.410628,-12.399356,1,18,5,0,1,0,5,1,0,2,2,22.2768673333333,10.200364,-2.23133,11.0012482820513,15.6572553333333,-13.9546349487179,-10.1190476666667,27.9917363333333,-5.20643611111111,-28.0510016666667,-12.9599266666667,-21.5846993333333,-19.9685036666667,-10.5235046666667,-32.5702076666667,-19.7358836666667,-42.2404366666667,3.84790566666666,-28.0661812222222,-1.47237444444444,-14.7734173333333,27.5362320952381,11.3727853333333,1.650564,4.02576533333333,-2.49597377777779,-3.74396133333335,-20.7326893333333
3082,A,C,5082,AC,82,82.02,.253333333333333,.0833333333333333,25.3333333333333,8.33333333333333,17,17,6,4,5,4,3,6,5,4,4,5,3,2,6,3,2,4.13333333333333,3,5,4,3,4,2,3,4,5,5,4,5,4,3,5,3,4,5,6,6,6,3,3,6,4,5,4,4,4,4,5,2,3,1,1,19,2,99,1,99,5,1,Human Physiology,2,4,5.61020066666666,-23.1329693333333,-35.5646633333333,-15.9218286410256,-2.39830022222222,-13.9546349487179,4.88095233333333,-10.341597,-5.20643611111111,-15.5510016666667,.928962222222232,-27.1402548888889,-13.7185036666667,-35.5235046666667,-27.0146521111111,-1.40255033333334,4.42623,-4.48542766666667,-16.9550701111111,-15.3612633333333,-16.1623062222222,-27.2256726666667,11.3727853333333,-6.68276933333334,-20.9742346666667,3.05958177777778,-20.410628,4.26731066666666,1,20,5,0,1,0,3,2,0,3,3.3,2.27686733333334,6.03369733333333,-2.23133,2.02688930769231,5.93503311111111,-38.3136093076923,8.21428566666665,1.32506966666667,-42.7064361111111,-7.21766833333334,23.1511844444445,14.5264117777778,12.323163,-23.0235046666667,-2.01465211111111,-28.069217,-18.9071033333333,8.01457233333334,-30.843959,-32.02793,-31.440084,29.9171844761905,-21.960548,1.650564,20.692432,3.05958177777778,12.9227053333333,12.600644
2103,D,B,8103,BD,103,103.05,.283333333333333,.111111111111111,28.3333333333333,11.1111111111111,17.2222222222222,17.2222222222222,6,6,6,6,5,6,6,6,6,5,6,5,5,2,2,5.2,3,6,5,6,5,5,2,6,6,2,6,6,6,2,6,2,2,6,7,5,4,1,1,6,7,4,6,7,6,1,6,1,4,1,1,19,5,99,1,99,5,1,Human Physiology,2,3.4,2.27686733333334,-18.9663026666667,-23.0646633333333,-12.0756747948718,7.323922,-30.6213016153846,-.119047666666667,-8.67493033333333,-31.595325,-23.884335,3.70674,-24.3624771111111,-13.7185036666667,-27.1901713333333,-2.01465211111111,10.2641163333333,-15.57377,1.76457233333334,-25.2884034444444,-32.02793,-28.6623062222222,10.8695654285714,3.039452,1.650564,-16.807568,3.05958177777778,-3.74396133333335,4.26731066666666,1,20,5,0,1,0,5,2,0,1,3.2,-1.056466,-14.799636,-14.73133,-9.51157223076923,21.2128108888889,-15.2366862307692,-23.452381,-20.341597,-49.6508805555556,9.44899833333335,-1.84881555555555,14.5264117777778,7.11482966666666,-18.856838,-7.57020766666667,20.2641163333333,4.42623,-2.40209433333334,-22.5106256666667,-18.1390411111111,-20.3289728888889,1.34575590476191,19.7061186666667,14.150564,-.140901333333332,14.1706928888889,4.589372,12.600644
1032,B,A,6032,AB,32,32.01,.2,.0277777777777778,20,2.77777777777778,17.2222222222222,17.2222222222222,7,7,7,7,7,7,7,4,7,7,7,5,4,1,1,5.66666666666667,3,4,5,5,2,5,2,4,4,4,6,6,4,3,1,1,1,6,6,6,5,2,2,6,7,6,5,7,6,1,1,1,7,1,1,19,3,99,1,99,5,1,Human Physiology,4,2.15,28.943534,31.0336973333333,18.6020033333333,26.3858636666667,1.76836644444445,-10.1084811025641,-.119047666666667,31.3250696666667,-17.7064361111111,-19.7176683333333,23.1511844444445,14.5264117777778,9.198163,-23.0235046666667,-43.6813187777778,-11.4025503333333,-28.9071033333333,-6.568761,-3.06618122222222,-7.02793,-5.05119511111111,-17.7018631428571,-13.6272146666667,1.650564,37.3590986666667,-8.05152933333335,-3.74396133333335,4.26731066666666,1,22,1,0,1,0,3,4,0,2,3.1,48.943534,18.5336973333333,35.26867,35.3602226410256,-30.176078,-8.82642982051281,19.8809523333333,31.3250696666667,18.404675,-23.884335,9.26229555555556,8.97085622222222,.864829666666665,-27.1901713333333,-35.3479854444444,-21.4025503333333,-22.2404366666667,-21.1520943333333,10.8227076666667,31.8609588888889,21.3376937777778,-31.9875774285714,-13.6272146666667,14.150564,41.5257653333333,3.05958177777778,4.589372,12.600644
2083,C,B,7083,BC,83,83.04,.2,.0277777777777778,20,2.77777777777778,17.2222222222222,17.2222222222222,6,5,5,4,3,6,6,2,4,4,5,2,3,2,2,3.93333333333333,2,5,5,4,3,4,3,5,4,3,6,6,6,5,5,3,5,5,6,4,5,5,2,6,5,6,6,6,6,5,6,4,3,1,1,19,5,99,1,99,5,2,Undecided,3, ,2.27686733333334,-6.46630266666667,-23.0646633333333,-8.22952094871795,23.9905886666667,-42.1597631538462,-31.7857143333333,-2.00826366666667,-55.2064361111111,-19.7176683333333,12.0400733333333,-13.251366,-5.38517033333333,-23.0235046666667,-15.903541,3.59744966666668,1.09289666666666,-6.568761,-14.1772923333333,-26.4723744444444,-20.3289728888889,-15.3209107619048,3.039452,-19.1827693333333,8.192432,3.05958177777778,4.589372,4.26731066666666,1,19,5,0,1,0,3,1,0,2,3.7,8.943534,-23.1329693333333,14.4353366666667,.74483802564103,21.2128108888889,6.55818556410257,-20.1190476666667,19.658403,-28.8175472222222,-40.5510016666667,-32.4043711111111,14.5264117777778,-16.8435036666667,10.3098286666667,-15.903541,-6.40255033333332,1.09289666666666,-23.2354276666667,10.8227076666667,-1.47237444444444,4.67102711111111,-29.606625047619,-5.29388133333335,-10.849436,4.02576533333333,3.05958177777778,4.589372,-12.399356
2110,D,B,8110,BD,110,110.05,.2,.0277777777777778,20,2.77777777777778,17.2222222222222,17.2222222222222,6,3,3,2,2,6,6,2,2,3,2,2,2,2,2,3,3,4,4,2,2,2,2,5,6,5,5,5,5,5,5,2,3,5,2,2,1,1,3,4,4,7,1,6,4,4,2,2,6,1,-1,24,5,99,1,99,5,6,psychology,3,2.3,15.6102006666667,-10.6329693333333,1.93533666666667,3.30894058974359,-1.00941133333335,-6.26232725641025,-13.452381,1.32506966666667,-23.2619916666667,-11.384335,.928962222222232,8.97085622222222,.864829666666665,-6.356838,-15.903541,-11.4025503333333,-45.57377,5.931239,-5.843959,12.4165144444444,3.28213822222223,-3.41614885714286,11.3727853333333,-2.51610266666665,16.5257653333333,-13.6070848888889,12.9227053333333,4.26731066666666,-1,20,1,0,1,0,5,2,0,1,2.5, , , , , , , , , , , , , , , , , , , , , ,-5.79710123809524,19.7061186666667,-2.51610266666665,-4.307568,14.1706928888889,21.2560386666667,4.26731066666666
4112,B,D,6112,BD,112,112.05,.2,.0277777777777778,20,2.77777777777778,17.2222222222222,17.2222222222222,5,4,5,5,4,5,5,4,4,4,4,4,4,4,4,4.33333333333333,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,4,1,7,6,6,5,7,6,4,5,1,3,1,-1,22,6,middle eastern,1,99,5,4,economics,3,1.4,12.2768673333333,-10.6329693333333,1.93533666666667,2.02688930769231,-12.1205224444444,-8.82642982051281,-16.7857143333333,12.9917363333333,-21.8731027777778,-40.5510016666667,-4.62659333333333,-21.5846993333333,-19.9685036666667,-2.19017133333333,-29.7924298888889,-24.7358836666667,-38.9071033333333,-12.818761,-3.06618122222222,1.30540333333333,-.884528444444445,-8.17805361904761,-9.460548,-48.349436,12.3590986666667,-2.49597377777779,12.9227053333333,12.600644,-1,29,1,0,1,0,5,6,0,3,3.1,-17.7231326666667,-2.299636,-27.23133,-15.9218286410256,17.0461442222222,-16.5187375128205,-3.45238100000001,-8.67493033333333,10.0713416666667,-15.5510016666667,-24.0710377777778,-32.6958104444444,-25.176837,14.4764953333333,3.54090344444445,10.2641163333333,-18.9071033333333,5.931239,-22.5106256666667,15.1942922222222,-3.66230622222222,-5.79710123809524,7.20611866666665,5.81723066666666,4.02576533333333,-19.1626404444444,-3.74396133333335,-4.06602266666665
1060,B,A,6060,AB,60,60.01,.173333333333333,0,17.3333333333333,0,17.3333333333333,17.3333333333333,6,6,6,5,4,6,6,6,6,5,4,2,5,1,1,4.6,2,5,5,5,5,2,2,5,6,2,6,6,6,3,6,5,3,6,6,6,5,5,1,5,4,2,6,6,6,2,5,2,1,1,-1,19,5,99,1,99,5,1,Biochemistry,1,3.34,2.27686733333334,-35.6329693333333,6.10200333333333,-8.22952094871795,18.4350331111111,-3.69822469230769,-35.1190476666667,-7.00826366666667,-42.7064361111111,-15.5510016666667,-10.1821488888889,-43.8069215555555,-24.1351703333333,6.143162,-7.57020766666667,23.5974496666667,14.42623,22.5979056666667,-30.843959,-32.02793,-31.440084,27.5362320952381,-42.7938813333333,14.150564,-20.9742346666667,14.1706928888889,29.589372,12.600644,1,18,5,0,1,0,5,1,0,1,3.5,-21.056466,-2.299636,-18.8979966666667,-14.6397773589744,10.1016997777778,-24.2110452051282,-15.1190476666667,-13.6749303333333,-55.2064361111111,-28.0510016666667,12.0400733333333,-27.1402548888889,-12.676837,-18.856838,-38.1257632222222,15.2641163333333,11.0928966666667,1.76457233333334,-30.843959,-32.02793,-31.440084,-1.03519647619047,-9.460548,1.650564,-16.807568,8.61513733333334,-12.0772946666667,4.26731066666666
1035,D,A,8035,AD,35,35.03,.173333333333333,0,17.3333333333333,0,17.3333333333333,17.3333333333333,7,6,6,6,5,7,7,5,6,6,5,2,4,2,1,5,2,7,7,6,6,3,1,6,6,3,6,6,6,2,6,4,3,6,6,6,6,2,3,4,5,3,5,5,4,5,4,3,4,1,-1,21,5,99,1,99,5,3,Pre Business Admin,1,3,22.2768673333333,-2.299636,-23.0646633333333,.74483802564103,-13.5094113333333,-22.9289939230769,-10.1190476666667,14.658403,-2.42865833333334,-23.884335,3.70674,-18.8069215555556,-11.6351703333333,-18.856838,-7.57020766666667,6.93078300000001,-8.90710333333333,3.84790566666666,-22.5106256666667,-4.25015222222222,-13.3845284444444,15.6314701904762,-5.29388133333335,-6.68276933333334,-4.307568,-2.49597377777779,4.589372,-4.06602266666665,1,18,6,0,1,0,5,1,0,1,3.5,-4.38979933333333,-10.6329693333333,-14.73133,-9.51157223076923,-12.1205224444444,7.84023684615385,-.119047666666667,-2.00826366666667,-6.595325,-36.384335,-10.1821488888889,-38.251366,-27.2601703333333,1.97649533333333,-15.903541,.264116333333334,-15.57377,-10.7354276666667,-8.62173677777778,-12.5834855555556,-10.6067506666667,-5.79710123809524,-1.12721466666666,-15.0161026666667,-4.307568,-19.1626404444444,-20.410628,-20.7326893333333
1043,C,A,7043,AC,43,43.02,.173333333333333,0,17.3333333333333,0,17.3333333333333,17.3333333333333,6,4,6,4,4,6,7,2,5,4,3,1,3,1,1,3.8,3,5,5,4,4,1,2,4,4,5,3,4,4,4,5,4,3,6,6,5,2,1,1,6,4,6,3,5,4,3,5,2,2,1,1,18,5,99,1,99,5,1,psychology,2,3.56,-4.38979933333333,-6.46630266666667,-23.0646633333333,-10.7936235128205,.379477555555539,-12.6725836666667,6.547619,2.99173633333333,1.73800833333333,-15.5510016666667,12.0400733333333,-21.5846993333333,-7.46850366666666,-23.0235046666667,-13.1257632222222,-9.73588366666666,-35.57377,-23.2354276666667,-22.5106256666667,9.63873666666667,-6.440084,-27.2256726666667,7.20611866666665,18.3172306666667,-12.6409013333333,-2.49597377777779,-28.7439613333333,-12.399356,-1,21,6,0,1,0,5,3,0,3,3.85,5.61020066666666,14.3670306666667,-35.5646633333333,-4.3833671025641,12.8794775555555,-7.54437853846154,-15.1190476666667,-7.00826366666667,-20.4842138888889,-19.7176683333333,-18.5154822222222,-18.8069215555556,-18.926837,-10.5235046666667,-15.903541,15.2641163333333,-8.90710333333333,14.2645723333333,-22.5106256666667,-32.02793,-27.2734173333333,3.7267082857143,-5.29388133333335,1.650564,-8.47423466666667,14.1706928888889,4.589372,-12.399356
4111,B,D,6111,BD,111,111.05,.233333333333333,.0555555555555556,23.3333333333333,5.55555555555556,17.7777777777778,17.7777777777778,6,5,6,6,4,6,6,1,6,5,3,1,3,1,1,4,2,6,6,4,1,2,2,6,5,2,5,6,5,5,5,2,3,3,6,3,4,5,3,3,6,2,5,3,6,3,5,3,5,0,-1,20,5,99,1,99,5,2,Geography,1,3, , , , , , , , , , , , , , , , , , , , , ,25.1552797142857,7.20611866666665,1.650564,-12.6409013333333,3.05958177777778,12.9227053333333,-4.06602266666665,-1,19,5,0,1,0,4,1,0,2,3.55, , , , , , , , , , , , , , , , , , , , , ,-5.79710123809524,11.3727853333333,-2.51610266666665,12.3590986666667,-2.49597377777779,21.2560386666667,12.600644
2028,A,B,5028,AB,28,28.01,.32,.138888888888889,32,13.8888888888889,18.1111111111111,18.1111111111111,6,2,6,6,6,6,7,6,6,4,2,1,5,1,1,4.33333333333333,3,5,5,5,5,1,2,6,6,7,2,6,5,5,7,2,6,6,7,5,1,1,5,6,6,7,2,6,6,4,4,1,4,1,1,20,2,99,2,3,5,3,psychology,2,4.1,5.61020066666666,-35.6329693333333,-39.73133,-21.0500337692308,10.1016997777778,-6.26232725641025,1.547619,-8.67493033333333,3.12689722222222,-32.2176683333333,-4.62659333333333,8.97085622222222,-6.426837,6.143162,-29.7924298888889,8.59744966666666,1.09289666666666,16.3479056666667,-8.62173677777778,-18.1390411111111,-13.3845284444444,-20.0828155238095,-5.29388133333335,5.81723066666666,29.0257653333333,-19.1626404444444,-28.7439613333333,12.600644,1,18.5,6,0,1,0,5,1,0,1,2.33,22.2768673333333,14.3670306666667,39.4353366666667,25.1038123846154,23.9905886666667,-13.9546349487179,-20.1190476666667,34.658403,-17.7064361111111,-32.2176683333333,-24.0710377777778,-29.9180326666667,-28.301837,1.97649533333333,-29.7924298888889,16.930783,-25.57377,-.318761000000002,-19.7328478888889,20.7498477777778,.504360444444448,13.2505178095238,-1.12721466666666,5.81723066666666,24.8590986666667,14.1706928888889,21.2560386666667,12.600644
1103,B,A,6103,AB,103,103.01,.183333333333333,0,18.3333333333333,0,18.3333333333333,18.3333333333333,6,3,6,5,5,5,5,5,4,4,4,2,4,1,1,4,3,4,4,4,4,5,4,4,4,3,5,6,4,4,5,3,4,6,6,5,4,2,2,5,6,1,6,6,5,4,6,2,4,1,-1,20,5,99,1,99,5,2,Environmental Science,3,2.7,42.2768673333333,6.03369733333333,26.9353366666667,26.3858636666667,-6.5649668888889,23.2248522307692,13.2142856666667,31.3250696666667,19.7935638888889,-15.5510016666667,-10.1821488888889,-7.69581044444444,-10.5935036666667,6.143162,-2.01465211111111,-21.4025503333333,-25.57377,-10.7354276666667,13.6004854444444,9.63873666666667,11.6154715555556,-12.9399583809524,-9.460548,9.98389733333335,20.692432,-19.1626404444444,12.9227053333333,-4.06602266666665,1,19,5,0,1,0,5,1,0,2,3.4,2.27686733333334,-18.9663026666667,-23.0646633333333,-12.0756747948718,7.323922,-30.6213016153846,-.119047666666667,-8.67493033333333,-31.595325,-23.884335,3.70674,-24.3624771111111,-13.7185036666667,-27.1901713333333,-2.01465211111111,10.2641163333333,-15.57377,1.76457233333334,-25.2884034444444,-32.02793,-28.6623062222222,10.8695654285714,3.039452,1.650564,-16.807568,3.05958177777778,-3.74396133333335,4.26731066666666
2107,C,B,7107,BC,107,107.04,.183333333333333,0,18.3333333333333,0,18.3333333333333,18.3333333333333,6,5,7,6,4,6,7,4,5,5,5,3,2,2,1,4.53333333333333,3,6,6,4,4,4,2,4,4,3,5,3,4,4,4,4,5,7,6,6,3,1,1,6,3,6,5,6,7,6,6,2,2,1,1,20,5,99,1,99,5,3,international studies,2,3.67,2.27686733333334,-23.1329693333333,-6.39799666666667,-8.22952094871795,10.1016997777778,-37.031558025641,-16.7857143333333,-17.0082636666667,-26.0397694444444,-11.384335,6.48451777777778,6.19307844444446,1.90649633333334,-31.356838,.763125666666653,15.2641163333333,11.0928966666667,16.3479056666667,-25.2884034444444,-20.9168188888889,-23.1067506666667,18.0124225714286,7.20611866666665,1.650564,-20.9742346666667,8.61513733333334,12.9227053333333,4.26731066666666,-1,19,5,0,1,0,3,2,0,2,3.15, , , , , , , , , , , , , , , , , , , , , ,-8.17805361904761,-1.12721466666666,-60.849436,-29.307568,3.05958177777778,21.2560386666667,-54.0660226666667
4103,A,D,5103,AD,103,103.03,.183333333333333,0,18.3333333333333,0,18.3333333333333,18.3333333333333,5,7,5,4,2,6,7,2,5,5,6,1,6,1,1,4.2,3,6,6,1,4,2,1,5,5,5,6,6,4,4,6,2,2,6,6,5,5,2,4,4,5,4,5,5,5,4,4,3,4,1,1,20,5,99,1,99,5,2,Psychology,1,3.2,-1.056466,-14.799636,-14.73133,-9.51157223076923,21.2128108888889,-15.2366862307692,-23.452381,-20.341597,-49.6508805555556,9.44899833333335,-1.84881555555555,14.5264117777778,7.11482966666666,-18.856838,-7.57020766666667,20.2641163333333,4.42623,-2.40209433333334,-22.5106256666667,-18.1390411111111,-20.3289728888889,1.34575590476191,19.7061186666667,14.150564,-.140901333333332,14.1706928888889,4.589372,12.600644,-1,20,5,0,1,0,5,2,0,3,2.7,42.2768673333333,6.03369733333333,26.9353366666667,26.3858636666667,-6.5649668888889,23.2248522307692,13.2142856666667,31.3250696666667,19.7935638888889,-15.5510016666667,-10.1821488888889,-7.69581044444444,-10.5935036666667,6.143162,-2.01465211111111,-21.4025503333333,-25.57377,-10.7354276666667,13.6004854444444,9.63873666666667,11.6154715555556,-12.9399583809524,-9.460548,9.98389733333335,20.692432,-19.1626404444444,12.9227053333333,-4.06602266666665
3060,D,C,8060,CD,60,60.06,.213333333333333,.0277777777777778,21.3333333333333,2.77777777777778,18.5555555555556,18.5555555555556,6,6,7,5,5,6,6,5,3,5,5,2,6,2,2,4.73333333333333,3,5,5,4,2,2,2,6,6,5,5,6,5,2,3,2,3,5,3,3,4,2,4,6,4,5,3,6,5,4,4,2,2,1,1,19,5,99,1,99,3,1,Women and Gender Studies,2,3.83,-4.38979933333333,-14.799636,-10.5646633333333,-9.51157223076923,10.1016997777778,-13.9546349487179,-18.452381,-13.6749303333333,-38.5397694444444,-7.21766833333334,-10.1821488888889,-46.5846993333333,-23.0935036666667,-27.1901713333333,-21.4590965555556,-4.73588366666667,4.42623,3.84790566666666,-25.2884034444444,-26.4723744444444,-25.8845284444444,6.10766066666666,15.539452,9.98389733333335,-8.47423466666667,8.61513733333334,12.9227053333333,-4.06602266666665,1,19,5,0,1,0,5,1,0,2,2.87,-1.056466,-27.299636,-14.73133,-13.3577260769231,15.6572553333333,-39.5956605897436,-20.1190476666667,-20.341597,-38.5397694444444,5.28233166666666,9.26229555555556,.637522888888896,5.03149633333334,-31.356838,-7.57020766666667,15.2641163333333,-2.24043666666667,18.431239,-30.843959,-32.02793,-31.440084,29.9171844761905,15.539452,9.98389733333335,-12.6409013333333,8.61513733333334,4.589372,12.600644
3030,A,C,5030,AC,30,30.02,.186666666666667,0,18.6666666666667,0,18.6666666666667,18.6666666666667,4,5,5,4,3,5,3,3,3,3,3,2,2,2,5,3.46666666666667,3,3,3,3,3,4,4,3,4,3,5,5,4,4,5,5,3,6,6,6,5,2,1,6,5,5,6,6,6,2,5,2,5,1,1,19,6,"I""m a nice mix of spanish english german irish and it""s debated on one of two other races or both by my family.",1,99,3,2,undecided,3,3,5.61020066666666,1.86703066666667,-27.23133,-5.66541838461538,18.4350331111111,-1.13412212820512,-.119047666666667,27.9917363333333,10.0713416666667,-7.21766833333334,23.1511844444445,3.41530066666666,8.15649633333334,-43.856838,.763125666666653,-8.06921699999999,-28.9071033333333,8.01457233333334,-8.62173677777778,4.08318111111111,-2.27341733333333,-1.03519647619047,-13.6272146666667,5.81723066666666,-4.307568,3.05958177777778,-3.74396133333335,-4.06602266666665,-1,20,5,0,1,0,5,3,0,2,3.75,12.2768673333333,10.200364,18.6020033333333,13.5653508461538,3.15725533333334,-17.8007887948718,-30.1190476666667,26.3250696666667,-19.095325,-19.7176683333333,3.70674,3.41530066666666,-2.26017033333333,6.143162,-46.4590965555556,-16.4025503333333,-38.9071033333333,5.931239,-5.843959,1.30540333333333,-2.27341733333333,-39.1304345714286,-9.460548,-6.68276933333334,24.8590986666667,8.61513733333334,4.589372,4.26731066666666
3060,B,C,6060,BC,60,60.04,.186666666666667,0,18.6666666666667,0,18.6666666666667,18.6666666666667,6,7,6,5,5,2,6,6,5,4,6,2,5,1,1,4.46666666666667,2,6,6,5,5,2,2,7,6,2,6,6,5,2,4,1,4,6,7,6,6,2,2,6,5,1,7,6,7,1,5,1,2,1,1,19,5,99,1,99,3,1,Women and Gender Studies,2,3.83,-4.38979933333333,-14.799636,-10.5646633333333,-9.51157223076923,10.1016997777778,-13.9546349487179,-18.452381,-13.6749303333333,-38.5397694444444,-7.21766833333334,-10.1821488888889,-46.5846993333333,-23.0935036666667,-27.1901713333333,-21.4590965555556,-4.73588366666667,4.42623,3.84790566666666,-25.2884034444444,-26.4723744444444,-25.8845284444444,6.10766066666666,15.539452,9.98389733333335,-8.47423466666667,8.61513733333334,12.9227053333333,-4.06602266666665,1,18,5,0,1,0,5,1,0,1,3.5,-21.056466,-2.299636,-18.8979966666667,-14.6397773589744,10.1016997777778,-24.2110452051282,-15.1190476666667,-13.6749303333333,-55.2064361111111,-28.0510016666667,12.0400733333333,-27.1402548888889,-12.676837,-18.856838,-38.1257632222222,15.2641163333333,11.0928966666667,1.76457233333334,-30.843959,-32.02793,-31.440084,-1.03519647619047,-9.460548,1.650564,-16.807568,8.61513733333334,-12.0772946666667,4.26731066666666
4038,A,D,5038,AD,38,38.03,.186666666666667,0,18.6666666666667,0,18.6666666666667,18.6666666666667,5,5,6,5,5,6,6,5,5,5,2,2,5,3,2,4.46666666666667,3,6,5,5,5,3,2,6,6,2,6,6,6,2,5,2,5,6,6,5,4,2,3,7,7,6,3,7,6,1,5,1,1,1,1,19,2,99,2,8,5,2,business,3,2.9,-4.38979933333333,6.03369733333333,-23.0646633333333,-6.94746966666667,-7.95385577777778,3.994083,-18.452381,-3.67493033333334,-31.595325,-28.0510016666667,-12.9599266666667,-10.4735882222222,-15.801837,6.143162,-10.3479854444444,-8.06921699999999,-18.9071033333333,-.318761000000002,-.288403444444448,-4.25015222222222,-2.27341733333333,13.2505178095238,3.039452,-6.68276933333334,-8.47423466666667,8.61513733333334,21.2560386666667,12.600644,1,19,3,0,1,0,4,2,0,1,3.2,5.61020066666666,-2.299636,-2.23133,.74483802564103,-2.39830022222222,5.2761342820513,-6.78571433333333,7.99173633333334,-6.595325,-19.7176683333333,-7.4043711111111,-24.3624771111111,-16.8435036666667,-14.6901713333333,-2.01465211111111,.264116333333334,4.42623,-19.068761,16.3782632222222,6.8609588888889,11.6154715555556,-22.4637679047619,15.539452,-2.51610266666665,-4.307568,3.05958177777778,-12.0772946666667,12.600644
1035,C,A,7035,AC,35,35.02,.186666666666667,0,18.6666666666667,0,18.6666666666667,18.6666666666667,6,6,6,5,4,6,6,1,2,2,6,2,6,2,2,4.13333333333333,3,4,5,3,6,4,2,5,5,3,6,6,6,4,5,4,4,3,3,2,5,2,5,4,6,6,5,6,4,3,3,2,5,1,-1,21,5,99,1,99,5,3,Pre Business Admin,1,3,22.2768673333333,-2.299636,-23.0646633333333,.74483802564103,-13.5094113333333,-22.9289939230769,-10.1190476666667,14.658403,-2.42865833333334,-23.884335,3.70674,-18.8069215555556,-11.6351703333333,-18.856838,-7.57020766666667,6.93078300000001,-8.90710333333333,3.84790566666666,-22.5106256666667,-4.25015222222222,-13.3845284444444,15.6314701904762,-5.29388133333335,-6.68276933333334,-4.307568,-2.49597377777779,4.589372,-4.06602266666665,-1,20,6,0,2,0,5,2,0,1,3.98,28.943534,14.3670306666667,-14.73133,11.0012482820513,21.2128108888889,-10.1084811025641,-.119047666666667,24.658403,-14.9286583333333,-19.7176683333333,3.70674,-2.14025488888889,-4.34350366666666,-31.356838,-2.01465211111111,1.93078300000001,-45.57377,20.5145723333333,13.6004854444444,-4.25015222222222,4.67102711111111,-22.4637679047619,-13.6272146666667,1.650564,-.140901333333332,14.1706928888889,12.9227053333333,-4.06602266666665
1085,D,A,8085,AD,85,85.03,.186666666666667,0,18.6666666666667,0,18.6666666666667,18.6666666666667,6,6,5,5,5,6,6,4,5,5,5,2,5,2,2,4.6,3,5,5,5,4,2,2,5,5,3,6,5,5,2,5,3,5, , , , , , , , , , , , , , , , ,1,1,25,5,99,1,99,4,4,History,1,4,2.27686733333334,-10.6329693333333,-10.5646633333333,-5.66541838461538,15.6572553333333,-22.9289939230769,-26.7857143333333,-10.341597,-34.3731027777778,-19.7176683333333,-1.84881555555555,-32.6958104444444,-17.8851703333333,-14.6901713333333,.763125666666653,6.93078300000001,-2.24043666666667,10.0979056666667,-22.5106256666667,-29.2501522222222,-25.8845284444444,3.7267082857143,3.039452,22.4838973333333,-12.6409013333333,14.1706928888889,-12.0772946666667,4.26731066666666, , , ,0, ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
